Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Steven Lorentz,Ivysaur,43.5,2,60,62,63,80,80,60,0.446215139,0.38247012,0.466135458,0.695219124,0.699203187,0.446215139,11.83375,0.6,-0.8,0.4,2.3,-0.4,0.189349112,0.481656805,0.297633136,0.731360947,0.973964497,0.219526627
Steven Santini,Farfetch'd,76.3,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,12.5,0.1,0.6,0,0,0.4,0.246153846,0.408284024,0.555621302,0.461538462,0.463905325,0.556213018
Steven Stamkos,Weepinbell,68,70,65,90,50,85,45,55,0.549800797,0.770916335,0.28685259,0.752988048,0.195219124,0.38247012,19.02098765,4.7,-0.9,2.7,-1.1,-0.2,0.78816568,0.781065089,0.279881657,0.896449704,0.099408284,0.293491124
T.J. Oshie,Yanma,64.8,193,65,65,45,75,45,95,0.549800797,0.446215139,0.211155378,0.647410359,0.195219124,0.848605578,16.72413793,0.8,-2.4,4.1,-0.1,1.1,0.604733728,0.505325444,0.141420118,0.943195266,0.271597633,0.782840237
Tage Thompson,Murkrow,45.3,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,18.57820513,13,-4.9,11.5,-0.6,1.6,0.753846154,0.953254438,0.056213018,0.997633136,0.168047337,0.859171598
Tanner Jeannot,Wooper,89.9,194,55,45,45,25,25,15,0.358565737,0.173306773,0.211155378,0.039840637,0.03187251,0.015936255,14.25263158,-1.9,-0.7,-0.4,-3,-1.5,0.382248521,0.138461538,0.315976331,0.138461538,0.024260355,0.038461538
Tanner Laczynski,Magnemite,68.6,81,25,35,70,95,55,45,0.021912351,0.091633466,0.571713147,0.832669323,0.344621514,0.260956175,9.525,-1.9,0.9,0.1,0,0.2,0.047337278,0.138461538,0.60887574,0.673372781,0.463905325,0.480473373
Tanner Pearson,Oddish,74.8,43,45,50,55,75,65,30,0.217131474,0.249003984,0.356573705,0.647410359,0.488047809,0.085657371,13.49285714,-0.7,-1.2,0.1,0.1,-0.6,0.321893491,0.275739645,0.243195266,0.673372781,0.678698225,0.160946746
Taylor Hall,Xatu,91.5,178,65,75,70,95,70,95,0.549800797,0.555776892,0.571713147,0.832669323,0.565737052,0.848605578,15.92786885,1.8,0.9,1,0,2,0.518343195,0.601775148,0.60887574,0.806508876,0.463905325,0.914792899
Taylor Raddysh,Weezing,71.8,110,65,90,120,85,70,60,0.549800797,0.770916335,0.958167331,0.752988048,0.565737052,0.446215139,16.56538462,3.9,2.9,3.9,0,0.5,0.58816568,0.743195266,0.853254438,0.934911243,0.463905325,0.595266272
Teddy Blueger,Poliwhirl,58.9,61,65,65,65,50,50,90,0.549800797,0.446215139,0.503984064,0.336653386,0.272908367,0.792828685,12.90952381,-0.6,0.6,0,-0.8,0.9,0.275739645,0.292307692,0.555621302,0.461538462,0.138461538,0.732544379
Teuvo Teravainen,Togetic,50.9,176,55,40,85,80,105,40,0.358565737,0.12749004,0.762948207,0.695219124,0.924302789,0.187250996,16.90882353,-5.2,0.2,1,1.5,-1,0.621301775,0.014201183,0.479289941,0.806508876,0.927218935,0.088757396
Thomas Bordeleau,Charmeleon,79.9,5,58,64,58,80,65,80,0.396414343,0.40438247,0.40438247,0.695219124,0.488047809,0.671314741,15.2375,-1,-0.3,0.2,0,0.4,0.469822485,0.231360947,0.378106509,0.70295858,0.463905325,0.556213018
Thomas Chabot,Sunflora,35,192,75,75,55,105,85,30,0.685258964,0.555776892,0.356573705,0.914342629,0.772908367,0.085657371,24.97205882,9.8,-3.1,5.3,0.5,-1.1,0.990532544,0.921893491,0.10887574,0.972189349,0.815384615,0.072781065
Thomas Harley,Nidorina,83.4,30,70,62,67,55,55,56,0.625498008,0.38247012,0.533864542,0.388446215,0.344621514,0.412350598,16.8,-0.7,0.8,0,0,0.2,0.612426036,0.275739645,0.593491124,0.461538462,0.463905325,0.480473373
Thomas Novak,Murkrow,50.2,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,14.65294118,10.3,-8.1,3.2,0,1.3,0.417751479,0.930177515,0.008284024,0.917159763,0.463905325,0.814792899
Tim Berni,Steelix,51.7,208,75,85,200,55,65,30,0.685258964,0.729083665,0.996015936,0.388446215,0.488047809,0.085657371,16.96440678,0.1,5.1,0,-0.2,-2,0.628402367,0.408284024,0.95739645,0.461538462,0.241420118,0.010650888
Tim Stutzle,Victreebel,31.4,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,21.26410256,11.5,-0.8,4.1,-2.7,1.8,0.918343195,0.943195266,0.297633136,0.943195266,0.031952663,0.89112426
Timo Meier,Arcanine,83.1,59,90,110,80,100,80,95,0.834661355,0.922310757,0.709163347,0.878486056,0.699203187,0.848605578,19.38717949,9.3,0.7,6.9,0.2,2.3,0.817159763,0.906508876,0.575147929,0.987573964,0.739053254,0.939053254
Timothy Liljegren,Sandslash,64.9,28,75,100,110,45,55,65,0.685258964,0.860557769,0.920318725,0.274900398,0.344621514,0.5,17.90895522,3.9,1.6,-0.1,-0.9,0.5,0.714792899,0.743195266,0.733727811,0.237869822,0.123668639,0.595266272
Tj Brodie,Jumpluff,37.3,189,75,55,70,55,85,110,0.685258964,0.304780876,0.571713147,0.388446215,0.772908367,0.948207171,21.21724138,-1,8.7,0,1.8,3,0.914792899,0.231360947,0.996449704,0.461538462,0.952071006,0.972781065
Tobias Bjornfot,Drowzee,68,96,60,48,45,43,90,42,0.446215139,0.211155378,0.211155378,0.243027888,0.812749004,0.22310757,14.28,-0.4,-0.4,0,0.2,-0.2,0.384615385,0.314201183,0.359763314,0.461538462,0.739053254,0.293491124
Tom Wilson,Sunflora,62.3,192,75,75,55,105,85,30,0.685258964,0.555776892,0.356573705,0.914342629,0.772908367,0.085657371,17.61818182,4.2,-0.8,0.6,0.1,-0.2,0.69112426,0.758579882,0.297633136,0.75739645,0.678698225,0.293491124
Tomas Hertl,Grimer,26.3,88,80,80,50,40,50,25,0.747011952,0.625498008,0.28685259,0.199203187,0.272908367,0.051792829,19.28101266,4.5,-5.8,-0.1,0.4,-1.1,0.804733728,0.772189349,0.031952663,0.237869822,0.795266272,0.072781065
Tomas Nosek,Corsola,73.8,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,12.5530303,-1,1.2,0,1.8,-1.2,0.24852071,0.231360947,0.666272189,0.461538462,0.952071006,0.061538462
Tomas Tatar,Sudowoodo,83,185,70,100,115,30,65,30,0.625498008,0.860557769,0.940239044,0.06374502,0.488047809,0.085657371,15.11707317,11.3,5.2,-0.6,0,-1.6,0.457988166,0.940828402,0.958579882,0.104142012,0.463905325,0.027810651
Tony Deangelo,Murkrow,30.8,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,22.05142857,6.2,-8.8,2.3,-3.2,1.5,0.946745562,0.838461538,0.004733728,0.878106509,0.020710059,0.84556213
Torey Krug,Venomoth,48,49,70,65,60,90,75,90,0.625498008,0.446215139,0.43625498,0.796812749,0.623505976,0.792828685,18.57936508,0.3,-5,3,0,1.4,0.755029586,0.437278107,0.053846154,0.90887574,0.463905325,0.830769231
Travis Boyd,Mankey,43.2,56,40,80,35,35,45,70,0.151394422,0.625498008,0.099601594,0.119521912,0.195219124,0.573705179,16.5304878,3,-5.6,-1.8,-2.8,0.6,0.579881657,0.692307692,0.036686391,0.019526627,0.028402367,0.638461538
Travis Dermott,Totodile,78.1,158,50,65,64,44,48,43,0.28685259,0.446215139,0.472111554,0.247011952,0.235059761,0.229083665,13.75454545,0.2,0.3,0,-0.1,-0.2,0.342011834,0.421893491,0.493491124,0.461538462,0.271597633,0.293491124
Travis Hamonic,Grimer,65.9,88,80,80,50,40,50,25,0.747011952,0.625498008,0.28685259,0.199203187,0.272908367,0.051792829,18.56,2.4,-3.3,0,-0.1,-1.3,0.752662722,0.646153846,0.1,0.461538462,0.271597633,0.055029586
Travis Konecny,Machop,24.2,66,70,80,50,35,35,35,0.625498008,0.625498008,0.28685259,0.119521912,0.091633466,0.139442231,20.10833333,8.1,-5.4,-0.3,-1.3,0.5,0.857988166,0.872189349,0.044378698,0.159763314,0.080473373,0.595266272
Travis Sanheim,Beedrill,39.6,15,65,80,40,45,80,75,0.549800797,0.625498008,0.153386454,0.274900398,0.699203187,0.625498008,20.40740741,1.2,-1.6,-0.9,2.1,1.1,0.881656805,0.54852071,0.201775148,0.062721893,0.966863905,0.782840237
Trent Frederic,Kingler,79.5,99,55,130,115,50,50,75,0.358565737,0.980079681,0.940239044,0.336653386,0.272908367,0.625498008,11.91265823,9.1,3.9,0,-0.2,0.5,0.195266272,0.901775148,0.91183432,0.461538462,0.241420118,0.595266272
Trevor Lewis,Omanyte,66.6,138,35,40,100,90,55,35,0.081673307,0.12749004,0.876494024,0.796812749,0.344621514,0.139442231,12.12073171,-7.1,3.3,0.3,-1.1,-0.9,0.214201183,0.002366864,0.879289941,0.717751479,0.099408284,0.10295858
Trevor Moore,Poliwhirl,33.2,61,65,65,65,50,50,90,0.549800797,0.446215139,0.503984064,0.336653386,0.272908367,0.792828685,16.98474576,-2.9,3.3,-0.1,-0.3,0.8,0.630769231,0.071597633,0.879289941,0.237869822,0.214792899,0.707692308
Trevor Van Riemsdyk,Stantler,47.7,234,73,95,62,85,65,85,0.655378486,0.820717131,0.462151394,0.752988048,0.488047809,0.731075697,19.06533333,6.7,1.2,0.7,-0.6,2.2,0.791715976,0.853254438,0.666272189,0.771597633,0.168047337,0.932544379
Trevor Zegras,Sunflora,34.7,192,75,75,55,105,85,30,0.685258964,0.555776892,0.356573705,0.914342629,0.772908367,0.085657371,18.8345679,9.9,-5.9,1.4,0.1,-0.3,0.778698225,0.924260355,0.027810651,0.829585799,0.678698225,0.253254438
Trey Fix-Wolansky,Chikorita,75.6,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,12.94444444,-0.5,0.4,-0.1,0,0.2,0.280473373,0.303550296,0.513017751,0.237869822,0.463905325,0.480473373
Troy Stecher,Mareep,64.2,179,55,40,40,65,45,35,0.358565737,0.12749004,0.153386454,0.539840637,0.195219124,0.139442231,16.3691358,-2.4,-4.3,0,-1.4,-0.1,0.564497041,0.107100592,0.068639053,0.461538462,0.071005917,0.340828402
Troy Terry,Stantler,66.7,234,73,95,62,85,65,85,0.655378486,0.820717131,0.462151394,0.752988048,0.488047809,0.731075697,19.37285714,5.3,0.2,1.2,0,4.7,0.814201183,0.803550296,0.479289941,0.818934911,0.463905325,0.995266272
Ty Dellandrea,Hitmontop,56.7,237,50,95,95,35,110,70,0.28685259,0.820717131,0.834661355,0.119521912,0.944223108,0.573705179,14.2,0.5,3.5,-0.1,1.4,0.4,0.372781065,0.467455621,0.892899408,0.237869822,0.918343195,0.556213018
Ty Smith,Lanturn,74.2,171,125,58,58,76,76,67,0.972111554,0.334661355,0.40438247,0.663346614,0.64940239,0.529880478,20.2,0.2,0.4,0.3,0,0.2,0.869822485,0.421893491,0.513017751,0.717751479,0.463905325,0.480473373
Tyler Bertuzzi,Girafarig,61.7,203,70,80,65,90,65,85,0.625498008,0.625498008,0.503984064,0.796812749,0.488047809,0.731075697,16.488,1.8,-2.2,0.9,0,0.7,0.576331361,0.601775148,0.159763314,0.79408284,0.463905325,0.681656805
Tyler Johnson,Marill,88.8,183,70,20,50,20,50,40,0.625498008,0.029880478,0.28685259,0.019920319,0.272908367,0.187250996,16.5625,-3.7,-0.9,-0.3,-0.1,-0.3,0.586982249,0.04556213,0.279881657,0.159763314,0.271597633,0.253254438
Tyler Kleven,Wartortle,72.3,8,59,63,80,65,80,58,0.402390438,0.392430279,0.709163347,0.539840637,0.699203187,0.420318725,14.6875,0.1,1.9,0.1,0,0.1,0.422485207,0.408284024,0.762721893,0.673372781,0.463905325,0.437278107
Tyler Motte,Poliwag,76.1,60,40,50,40,40,40,90,0.151394422,0.249003984,0.153386454,0.199203187,0.133466135,0.792828685,12.57258065,-1.7,-1.5,-0.1,-1.2,3.7,0.249704142,0.152662722,0.210650888,0.237869822,0.088757396,0.984615385
Tyler Myers,Phanpy,46.6,231,90,60,60,40,40,40,0.834661355,0.356573705,0.43625498,0.199203187,0.133466135,0.187250996,20.90769231,-5.8,1,-0.1,-3.2,-2.8,0.90295858,0.007100592,0.626627219,0.237869822,0.020710059,0.002366864
Tyler Pitlick,Ponyta,56.4,77,50,85,55,65,65,90,0.28685259,0.729083665,0.356573705,0.539840637,0.488047809,0.792828685,10.07540984,2.6,0.5,0,-0.2,0.9,0.074556213,0.66035503,0.535502959,0.461538462,0.241420118,0.732544379
Tyler Seguin,Golduck,81.7,55,80,82,78,95,80,85,0.747011952,0.675298805,0.665338645,0.832669323,0.699203187,0.731075697,16.61710526,4.4,1.5,1.8,0.1,0.6,0.59408284,0.767455621,0.718343195,0.855621302,0.678698225,0.638461538
Tyler Toffoli,Kingdra,66.6,230,75,95,95,95,95,85,0.685258964,0.820717131,0.834661355,0.832669323,0.844621514,0.731075697,16.60121951,13.7,6.4,4.2,1.5,0.4,0.592899408,0.965088757,0.977514793,0.949704142,0.927218935,0.556213018
Tyler Tucker,Bayleef,78.2,153,60,62,80,63,80,60,0.446215139,0.38247012,0.709163347,0.498007968,0.699203187,0.446215139,14.64230769,-1.1,2.2,0,0.3,0.4,0.416568047,0.21183432,0.79112426,0.461538462,0.771005917,0.556213018
Tyson Barrie,Murkrow,44,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,19.77882353,9.4,-2.2,2.8,-2.3,1,0.841420118,0.91183432,0.159763314,0.9,0.042011834,0.761538462
Tyson Foerster,Ariados,72.7,168,70,90,70,60,60,40,0.625498008,0.770916335,0.571713147,0.458167331,0.410358566,0.187250996,16.55,0.8,0.7,0,0,-0.5,0.582248521,0.505325444,0.575147929,0.461538462,0.463905325,0.18816568
Tyson Jost,Delibird,61.8,225,45,55,45,65,45,75,0.217131474,0.304780876,0.211155378,0.539840637,0.195219124,0.625498008,13.24366197,-1.5,0.4,0,-0.7,0.6,0.298224852,0.170414201,0.513017751,0.461538462,0.153254438,0.638461538
Urho Vaakanainen,Butterfree,72.7,12,60,45,50,80,80,70,0.446215139,0.173306773,0.28685259,0.695219124,0.699203187,0.573705179,16.45652174,-1.6,-0.8,0,0.1,0.6,0.571597633,0.159763314,0.297633136,0.461538462,0.678698225,0.638461538
Valeri Nichushkin,Tangela,24,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,20.26226415,-2.5,2.1,6.4,-1.3,1.8,0.875739645,0.099408284,0.782248521,0.982840237,0.080473373,0.89112426
Vasily Podkolzin,Skiploom,66.8,188,55,45,50,45,65,80,0.358565737,0.173306773,0.28685259,0.274900398,0.488047809,0.671314741,11.83846154,-0.4,0.3,-0.2,0,0.6,0.190532544,0.314201183,0.493491124,0.18816568,0.463905325,0.638461538
Victor Hedman,Beedrill,30.5,15,65,80,40,45,80,75,0.549800797,0.625498008,0.153386454,0.274900398,0.699203187,0.625498008,23.71842105,3.8,-8,-1.1,0.7,1.4,0.976331361,0.737278107,0.010059172,0.049112426,0.846745562,0.830769231
Victor Mete,Ivysaur,64.9,2,60,62,63,80,80,60,0.446215139,0.38247012,0.466135458,0.695219124,0.699203187,0.446215139,13.07272727,-1,-0.1,0,0.2,0,0.289940828,0.231360947,0.418343195,0.461538462,0.739053254,0.392307692
Victor Olofsson,Murkrow,55.6,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,14.34666667,9.8,-3.2,2.6,0,1.3,0.391715976,0.921893491,0.105325444,0.89112426,0.463905325,0.814792899
Victor Soderstrom,Porygon,77.2,137,65,60,70,85,75,40,0.549800797,0.356573705,0.571713147,0.752988048,0.623505976,0.187250996,16.17333333,-0.7,0.1,0.3,0.3,-1.3,0.540828402,0.275739645,0.463313609,0.717751479,0.771005917,0.055029586
Viktor Arvidsson,Gengar,67.6,94,60,65,60,130,75,110,0.446215139,0.446215139,0.43625498,0.990039841,0.623505976,0.948207171,17.1025974,1.6,-0.7,5.1,0,2.3,0.641420118,0.579881657,0.315976331,0.967455621,0.463905325,0.939053254
Ville Heinola,Farfetch'd,81.6,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,13.27,-0.7,-0.3,0,0,0.4,0.304142012,0.275739645,0.378106509,0.461538462,0.463905325,0.556213018
Vince Dunn,Kangaskhan,62.2,115,105,95,80,40,80,90,0.944223108,0.820717131,0.709163347,0.199203187,0.699203187,0.792828685,23.6654321,16.1,1.9,-1.7,0,1.7,0.975147929,0.977514793,0.762721893,0.022485207,0.463905325,0.873964497
Vincent Desharnais,Corsola,76.9,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,13.54444444,-0.2,1.3,0,2.7,-0.7,0.327810651,0.346745562,0.686982249,0.461538462,0.985798817,0.139053254
Vincent Trocheck,Ampharos,84.4,181,90,75,75,115,90,55,0.834661355,0.555776892,0.631474104,0.956175299,0.812749004,0.38247012,19.31463415,0.4,1.1,1.7,0.2,-0.2,0.808284024,0.452071006,0.644970414,0.84852071,0.739053254,0.293491124
Vinnie Hinostroza,Skiploom,66.7,188,55,45,50,45,65,80,0.358565737,0.173306773,0.28685259,0.274900398,0.488047809,0.671314741,12.6,-0.6,-1.3,0,0.1,0.6,0.25443787,0.292307692,0.228402367,0.461538462,0.678698225,0.638461538
Vitali Kravtsov,Magnemite,74.9,81,25,35,70,95,55,45,0.021912351,0.091633466,0.571713147,0.832669323,0.344621514,0.260956175,11.20681818,-1.9,1.1,0.4,0,-0.8,0.144378698,0.138461538,0.644970414,0.731360947,0.463905325,0.120118343
Vladimir Tarasenko,Sneasel,46.1,215,55,95,55,35,75,115,0.358565737,0.820717131,0.356573705,0.119521912,0.623505976,0.966135458,16.78550725,3.2,-5.8,-1.5,0,2.6,0.610650888,0.708284024,0.031952663,0.030769231,0.463905325,0.955029586
Vladislav Gavrikov,Sandslash,53.4,28,75,100,110,45,55,65,0.685258964,0.860557769,0.920318725,0.274900398,0.344621514,0.5,21.96944444,2.5,4.5,-0.4,-0.7,0.1,0.943195266,0.652071006,0.933136095,0.138461538,0.153254438,0.437278107
Vladislav Namestnikov,Onix,58.3,95,35,45,160,30,45,70,0.081673307,0.173306773,0.988047809,0.06374502,0.195219124,0.573705179,12.62077922,-0.3,3.8,-1,0,0.2,0.257988166,0.326035503,0.906508876,0.055029586,0.463905325,0.480473373
Wade Allison,Larvitar,68.8,246,50,64,50,45,50,41,0.28685259,0.40438247,0.28685259,0.274900398,0.272908367,0.217131474,12.90166667,1.7,-2.3,-0.1,0,-0.4,0.273372781,0.59112426,0.15147929,0.237869822,0.463905325,0.219526627
Walker Duehr,Ponyta,50.6,77,50,85,55,65,65,90,0.28685259,0.729083665,0.356573705,0.539840637,0.488047809,0.792828685,10.1962963,6.1,-0.3,0,0,0.1,0.082840237,0.834319527,0.378106509,0.461538462,0.463905325,0.437278107
Warren Foegele,Hitmontop,79.9,237,50,95,95,35,110,70,0.28685259,0.820717131,0.834661355,0.119521912,0.944223108,0.573705179,12.70149254,5.3,2.4,-0.4,0.6,1,0.261538462,0.803550296,0.810650888,0.138461538,0.831360947,0.761538462
Wayne Simmonds,Squirtle,75.1,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,7.45,-1,-0.2,0,0,-0.6,0.007100592,0.231360947,0.398224852,0.461538462,0.463905325,0.160946746
William Borgen,Mantine,51.9,226,65,40,70,80,140,70,0.549800797,0.12749004,0.571713147,0.695219124,0.988047809,0.573705179,16.35243902,-2.5,2.7,0,2.2,1.2,0.560946746,0.099408284,0.839053254,0.461538462,0.970414201,0.798816568
William Carrier,Kingler,84,99,55,130,115,50,50,75,0.358565737,0.980079681,0.940239044,0.336653386,0.272908367,0.625498008,12.5875,9.3,3.5,0,-0.1,0.7,0.252071006,0.906508876,0.892899408,0.461538462,0.271597633,0.681656805
William Eklund,Lanturn,77.9,171,125,58,58,76,76,67,0.972111554,0.334661355,0.40438247,0.663346614,0.64940239,0.529880478,19.8375,0,-0.3,0.1,0,0.2,0.847337278,0.390532544,0.378106509,0.673372781,0.463905325,0.480473373
William Karlsson,Tauros,70.4,128,75,100,95,40,70,110,0.685258964,0.860557769,0.834661355,0.199203187,0.565737052,0.948207171,17.46829268,3.5,3,-1.1,0.3,2.1,0.678106509,0.724260355,0.860946746,0.049112426,0.771005917,0.925443787
William Lockwood,Wartortle,60.6,8,59,63,80,65,80,58,0.402390438,0.392430279,0.709163347,0.539840637,0.699203187,0.420318725,10.27692308,-0.9,1.5,0,0.1,0.2,0.088757396,0.247337278,0.718343195,0.461538462,0.678698225,0.480473373
William Nylander,Houndoom,61.3,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,18.5402439,16.5,-3.7,3.9,0.6,0.8,0.75147929,0.979881657,0.084023669,0.934911243,0.831360947,0.707692308
Wyatt Johnston,Flareon,56.3,136,65,130,60,95,110,65,0.549800797,0.980079681,0.43625498,0.832669323,0.944223108,0.5,15.48170732,10.5,-1.2,1.8,0.3,-0.4,0.484023669,0.933727811,0.243195266,0.855621302,0.771005917,0.219526627
Wyatt Kaiser,Nidorina,70.8,30,70,62,67,55,55,56,0.625498008,0.38247012,0.533864542,0.388446215,0.344621514,0.412350598,18.58888889,-0.5,-0.4,0,-0.4,0,0.75739645,0.303550296,0.359763314,0.461538462,0.192899408,0.392307692
Yakov Trenin,Shuckle,34.6,213,20,10,230,10,230,5,0.011952191,0.011952191,1,0.003984064,1,0.003984064,15.14675325,-2.5,3.5,-0.5,2.4,-0.3,0.461538462,0.099408284,0.892899408,0.119526627,0.977514793,0.253254438
Yanni Gourde,Ninetales,72.9,38,73,76,75,81,100,100,0.655378486,0.583665339,0.631474104,0.721115538,0.892430279,0.896414343,17.13333333,0.8,2.5,1.7,2.8,1.3,0.646153846,0.505325444,0.821301775,0.84852071,0.988757396,0.814792899
Yegor Chinakhov,Chikorita,78.2,152,45,49,65,49,65,45,0.217131474,0.221115538,0.503984064,0.306772908,0.488047809,0.260956175,13.25333333,-0.2,0.8,-0.2,0,-0.6,0.300591716,0.346745562,0.593491124,0.18816568,0.463905325,0.160946746
Yegor Sharangovich,Ledian,76.1,166,55,35,50,55,110,85,0.358565737,0.091633466,0.28685259,0.388446215,0.944223108,0.731075697,14.40133333,-0.7,-1.8,0,1.2,1.4,0.395266272,0.275739645,0.186390533,0.461538462,0.899408284,0.830769231
Zac Dalpe,Bulbasaur,67.1,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,8.4,0.1,-0.3,0,0,-0.2,0.017751479,0.408284024,0.378106509,0.461538462,0.463905325,0.293491124
Zac Jones,Eevee,81.3,133,55,55,50,45,65,55,0.358565737,0.304780876,0.28685259,0.274900398,0.488047809,0.38247012,15.59375,0.2,-1.3,-0.2,0,0.1,0.489940828,0.421893491,0.228402367,0.18816568,0.463905325,0.437278107
Zach Aston-Reese,Marowak,58.8,105,60,80,110,50,80,45,0.446215139,0.625498008,0.920318725,0.336653386,0.699203187,0.260956175,10.92727273,2.6,2.4,0,0.3,-0.1,0.131360947,0.66035503,0.810650888,0.461538462,0.771005917,0.340828402
Zach Bogosian,Mareep,80.7,179,55,40,40,65,45,35,0.358565737,0.12749004,0.153386454,0.539840637,0.195219124,0.139442231,14.97173913,-0.8,-1.5,0,-0.5,-0.3,0.446153846,0.258579882,0.210650888,0.461538462,0.180473373,0.253254438
Zach Hyman,Murkrow,41.8,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,20.14936709,4.9,-3,7.8,-1,1.7,0.865088757,0.78816568,0.113017751,0.990532544,0.111242604,0.873964497
Zach Parise,Beedrill,53.7,15,65,80,40,45,80,75,0.549800797,0.625498008,0.153386454,0.274900398,0.699203187,0.625498008,16.14268293,2.3,-0.8,-0.4,0.6,-0.2,0.538461538,0.637869822,0.297633136,0.138461538,0.831360947,0.293491124
Zach Sanford,Farfetch'd,55.5,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,13.4875,0.5,0.5,-0.2,0.1,0.4,0.320710059,0.467455621,0.535502959,0.18816568,0.678698225,0.556213018
Zach Werenski,Kangaskhan,63.7,115,105,95,80,40,80,90,0.944223108,0.820717131,0.709163347,0.199203187,0.699203187,0.792828685,23.6,2.6,3.3,-0.1,0.2,0.4,0.972781065,0.66035503,0.879289941,0.237869822,0.739053254,0.556213018
