Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Sonny Milano,Teddiursa,57.7,216,60,80,50,50,50,40,0.44344473,0.620822622,0.290488432,0.318766067,0.277634961,0.195372751,12.90625,4.6,-0.2,-0.3,0,-0.2,0.274556213,0.776331361,0.398224852,0.159763314,0.463905325,0.293491124
Spencer Stastney,Masquerain,69.2,284,70,60,62,80,82,60,0.633676093,0.356041131,0.476863753,0.686375321,0.750642674,0.466580977,17.6125,-1,0.4,0,0.1,0,0.688757396,0.231360947,0.513017751,0.461538462,0.678698225,0.392307692
Stefan Noesen,Magneton,75.8,82,50,60,95,120,70,70,0.287917738,0.356041131,0.834190231,0.96529563,0.580976864,0.606683805,12.33717949,-1,3.1,1.7,0,0.8,0.235502959,0.231360947,0.866863905,0.84852071,0.463905325,0.707692308
Steven Lorentz,Roselia,43.2,315,50,60,45,100,80,65,0.287917738,0.356041131,0.21722365,0.877892031,0.710796915,0.529562982,11.83375,0.6,-0.8,0.4,2.3,-0.4,0.189349112,0.481656805,0.297633136,0.731360947,0.973964497,0.219526627
Steven Santini,Farfetch'd,75.5,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,12.5,0.1,0.6,0,0,0.4,0.246153846,0.408284024,0.555621302,0.461538462,0.463905325,0.556213018
Steven Stamkos,Wailord,64.9,321,170,90,45,90,45,60,0.992287918,0.755784062,0.21722365,0.786632391,0.20437018,0.466580977,19.02098765,4.7,-0.9,2.7,-1.1,-0.2,0.78816568,0.781065089,0.279881657,0.896449704,0.099408284,0.293491124
T.J. Oshie,Yanma,61.8,193,65,65,45,75,45,95,0.551413882,0.433161954,0.21722365,0.643958869,0.20437018,0.857326478,16.72413793,0.8,-2.4,4.1,-0.1,1.1,0.604733728,0.505325444,0.141420118,0.943195266,0.271597633,0.782840237
Tage Thompson,Sharpedo,77.2,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,18.57820513,13,-4.9,11.5,-0.6,1.6,0.753846154,0.953254438,0.056213018,0.997633136,0.168047337,0.859171598
Tanner Jeannot,Wooper,88.6,194,55,45,45,25,25,15,0.359897172,0.179948586,0.21722365,0.041131105,0.030848329,0.015424165,14.25263158,-1.9,-0.7,-0.4,-3,-1.5,0.382248521,0.138461538,0.315976331,0.138461538,0.024260355,0.038461538
Tanner Laczynski,Magnemite,67.4,81,25,35,70,95,55,45,0.0218509,0.088688946,0.582262211,0.831619537,0.357326478,0.26092545,9.525,-1.9,0.9,0.1,0,0.2,0.047337278,0.138461538,0.60887574,0.673372781,0.463905325,0.480473373
Tanner Pearson,Oddish,75.1,43,45,50,55,75,65,30,0.210796915,0.251928021,0.359897172,0.643958869,0.51285347,0.096401028,13.49285714,-0.7,-1.2,0.1,0.1,-0.6,0.321893491,0.275739645,0.243195266,0.673372781,0.678698225,0.160946746
Taylor Hall,Xatu,89,178,65,75,70,95,70,95,0.551413882,0.559125964,0.582262211,0.831619537,0.580976864,0.857326478,15.92786885,1.8,0.9,1,0,2,0.518343195,0.601775148,0.60887574,0.806508876,0.463905325,0.914792899
Taylor Raddysh,Weezing,70.1,110,65,90,120,85,70,60,0.551413882,0.755784062,0.944730077,0.741645244,0.580976864,0.466580977,16.56538462,3.9,2.9,3.9,0,0.5,0.58816568,0.743195266,0.853254438,0.934911243,0.463905325,0.595266272
Teddy Blueger,Delibird,57.8,225,45,55,45,65,45,75,0.210796915,0.304627249,0.21722365,0.528277635,0.20437018,0.656812339,12.90952381,-0.6,0.6,0,-0.8,0.9,0.275739645,0.292307692,0.555621302,0.461538462,0.138461538,0.732544379
Teuvo Teravainen,Lileep,50.8,345,66,41,77,61,87,23,0.59125964,0.150385604,0.659383033,0.48714653,0.800771208,0.047557841,16.90882353,-5.2,0.2,1,1.5,-1,0.621301775,0.014201183,0.479289941,0.806508876,0.927218935,0.088757396
Thomas Bordeleau,Charmeleon,75,5,58,64,58,80,65,80,0.38688946,0.401028278,0.399742931,0.686375321,0.51285347,0.700514139,15.2375,-1,-0.3,0.2,0,0.4,0.469822485,0.231360947,0.378106509,0.70295858,0.463905325,0.556213018
Thomas Chabot,Sunflora,34.2,192,75,75,55,105,85,30,0.70437018,0.559125964,0.359897172,0.912596401,0.777634961,0.096401028,24.97205882,9.8,-3.1,5.3,0.5,-1.1,0.990532544,0.921893491,0.10887574,0.972189349,0.815384615,0.072781065
Thomas Harley,Nidorina,82.8,30,70,62,67,55,55,56,0.633676093,0.385604113,0.544987147,0.377892031,0.357326478,0.43059126,16.8,-0.7,0.8,0,0,0.2,0.612426036,0.275739645,0.593491124,0.461538462,0.463905325,0.480473373
Thomas Novak,Deoxys (Normal Forme),50.6,386,50,150,50,150,50,150,0.287917738,0.992287918,0.290488432,0.992287918,0.277634961,0.993573265,14.65294118,10.3,-8.1,3.2,0,1.3,0.417751479,0.930177515,0.008284024,0.917159763,0.463905325,0.814792899
Tim Berni,Steelix,48.5,208,75,85,200,55,65,30,0.70437018,0.708226221,0.996143959,0.377892031,0.51285347,0.096401028,16.96440678,0.1,5.1,0,-0.2,-2,0.628402367,0.408284024,0.95739645,0.461538462,0.241420118,0.010650888
Tim Stutzle,Sharpedo,58.7,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,21.26410256,11.5,-0.8,4.1,-2.7,1.8,0.918343195,0.943195266,0.297633136,0.943195266,0.031952663,0.89112426
Timo Meier,Salamence,83.9,373,95,135,80,110,80,100,0.88688946,0.985861183,0.705655527,0.935732648,0.710796915,0.903598972,19.38717949,9.3,0.7,6.9,0.2,2.3,0.817159763,0.906508876,0.575147929,0.987573964,0.739053254,0.939053254
Timothy Liljegren,Sandslash,63.6,28,75,100,110,45,55,65,0.70437018,0.848329049,0.920308483,0.254498715,0.357326478,0.529562982,17.90895522,3.9,1.6,-0.1,-0.9,0.5,0.714792899,0.743195266,0.733727811,0.237869822,0.123668639,0.595266272
Tj Brodie,Altaria,39.8,334,75,70,90,70,105,80,0.70437018,0.492287918,0.800771208,0.587403599,0.916452442,0.700514139,21.21724138,-1,8.7,0,1.8,3,0.914792899,0.231360947,0.996449704,0.461538462,0.952071006,0.972781065
Tobias Bjornfot,Lombre,81.7,271,60,50,50,60,70,50,0.44344473,0.251928021,0.290488432,0.447300771,0.580976864,0.33033419,14.28,-0.4,-0.4,0,0.2,-0.2,0.384615385,0.314201183,0.359763314,0.461538462,0.739053254,0.293491124
Tom Wilson,Sunflora,61.2,192,75,75,55,105,85,30,0.70437018,0.559125964,0.359897172,0.912596401,0.777634961,0.096401028,17.61818182,4.2,-0.8,0.6,0.1,-0.2,0.69112426,0.758579882,0.297633136,0.75739645,0.678698225,0.293491124
Tomas Hertl,Grimer,24.1,88,80,80,50,40,50,25,0.764781491,0.620822622,0.290488432,0.185089974,0.277634961,0.059125964,19.28101266,4.5,-5.8,-0.1,0.4,-1.1,0.804733728,0.772189349,0.031952663,0.237869822,0.795266272,0.072781065
Tomas Nosek,Corsola,72.4,222,55,55,85,65,85,35,0.359897172,0.304627249,0.759640103,0.528277635,0.777634961,0.14781491,12.5530303,-1,1.2,0,1.8,-1.2,0.24852071,0.231360947,0.666272189,0.461538462,0.952071006,0.061538462
Tomas Tatar,Sudowoodo,78.4,185,70,100,115,30,65,30,0.633676093,0.848329049,0.933161954,0.068123393,0.51285347,0.096401028,15.11707317,11.3,5.2,-0.6,0,-1.6,0.457988166,0.940828402,0.958579882,0.104142012,0.463905325,0.027810651
Tony Deangelo,Sharpedo,55.1,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,22.05142857,6.2,-8.8,2.3,-3.2,1.5,0.946745562,0.838461538,0.004733728,0.878106509,0.020710059,0.84556213
Torey Krug,Manectric,47.9,310,70,75,60,105,60,105,0.633676093,0.559125964,0.438303342,0.912596401,0.429305913,0.933161954,18.57936508,0.3,-5,3,0,1.4,0.755029586,0.437278107,0.053846154,0.90887574,0.463905325,0.830769231
Travis Boyd,Mankey,39.3,56,40,80,35,35,45,70,0.138817481,0.620822622,0.098971722,0.116966581,0.20437018,0.606683805,16.5304878,3,-5.6,-1.8,-2.8,0.6,0.579881657,0.692307692,0.036686391,0.019526627,0.028402367,0.638461538
Travis Dermott,Totodile,74.6,158,50,65,64,44,48,43,0.287917738,0.433161954,0.48714653,0.231362468,0.235218509,0.233933162,13.75454545,0.2,0.3,0,-0.1,-0.2,0.342011834,0.421893491,0.493491124,0.461538462,0.271597633,0.293491124
Travis Hamonic,Loudred,62.1,294,84,71,43,71,43,48,0.802056555,0.5218509,0.186375321,0.614395887,0.177377892,0.287917738,18.56,2.4,-3.3,0,-0.1,-1.3,0.752662722,0.646153846,0.1,0.461538462,0.271597633,0.055029586
Travis Konecny,Nuzleaf,30.5,274,70,70,40,60,40,60,0.633676093,0.492287918,0.152956298,0.447300771,0.145244216,0.466580977,20.10833333,8.1,-5.4,-0.3,-1.3,0.5,0.857988166,0.872189349,0.044378698,0.159763314,0.080473373,0.595266272
Travis Sanheim,Beedrill,40.8,15,65,80,40,45,80,75,0.551413882,0.620822622,0.152956298,0.254498715,0.710796915,0.656812339,20.40740741,1.2,-1.6,-0.9,2.1,1.1,0.881656805,0.54852071,0.201775148,0.062721893,0.966863905,0.782840237
Trent Frederic,Kingler,75.7,99,55,130,115,50,50,75,0.359897172,0.966580977,0.933161954,0.318766067,0.277634961,0.656812339,11.91265823,9.1,3.9,0,-0.2,0.5,0.195266272,0.901775148,0.91183432,0.461538462,0.241420118,0.595266272
Trevor Lewis,Omanyte,62.9,138,35,40,100,90,55,35,0.073264781,0.12596401,0.87403599,0.786632391,0.357326478,0.14781491,12.12073171,-7.1,3.3,0.3,-1.1,-0.9,0.214201183,0.002366864,0.879289941,0.717751479,0.099408284,0.10295858
Trevor Moore,Poliwhirl,33.2,61,65,65,65,50,50,90,0.551413882,0.433161954,0.516709512,0.318766067,0.277634961,0.80848329,16.98474576,-2.9,3.3,-0.1,-0.3,0.8,0.630769231,0.071597633,0.879289941,0.237869822,0.214792899,0.707692308
Trevor Van Riemsdyk,Shiftry,49.9,275,90,100,60,90,60,80,0.844473008,0.848329049,0.438303342,0.786632391,0.429305913,0.700514139,19.06533333,6.7,1.2,0.7,-0.6,2.2,0.791715976,0.853254438,0.666272189,0.771597633,0.168047337,0.932544379
Trevor Zegras,Cacturne,33.1,332,70,115,60,115,60,55,0.633676093,0.920308483,0.438303342,0.955012853,0.429305913,0.403598972,18.8345679,9.9,-5.9,1.4,0.1,-0.3,0.778698225,0.924260355,0.027810651,0.829585799,0.678698225,0.253254438
Trey Fix-Wolansky,Chikorita,73.8,152,45,49,65,49,65,45,0.210796915,0.224935733,0.516709512,0.285347044,0.51285347,0.26092545,12.94444444,-0.5,0.4,-0.1,0,0.2,0.280473373,0.303550296,0.513017751,0.237869822,0.463905325,0.480473373
Troy Stecher,Mareep,62.8,179,55,40,40,65,45,35,0.359897172,0.12596401,0.152956298,0.528277635,0.20437018,0.14781491,16.3691358,-2.4,-4.3,0,-1.4,-0.1,0.564497041,0.107100592,0.068639053,0.461538462,0.071005917,0.340828402
Troy Terry,Stantler,68.7,234,73,95,62,85,65,85,0.679948586,0.807197943,0.476863753,0.741645244,0.51285347,0.757069409,19.37285714,5.3,0.2,1.2,0,4.7,0.814201183,0.803550296,0.479289941,0.818934911,0.463905325,0.995266272
Ty Dellandrea,Metang,58.9,375,60,75,100,55,80,50,0.44344473,0.559125964,0.87403599,0.377892031,0.710796915,0.33033419,14.2,0.5,3.5,-0.1,1.4,0.4,0.372781065,0.467455621,0.892899408,0.237869822,0.918343195,0.556213018
Ty Smith,Whiscash,71.1,340,110,78,73,76,71,60,0.962724936,0.588688946,0.618251928,0.66066838,0.614395887,0.466580977,20.2,0.2,0.4,0.3,0,0.2,0.869822485,0.421893491,0.513017751,0.717751479,0.463905325,0.480473373
Tyler Bertuzzi,Beautifly,63.7,267,60,70,50,90,50,65,0.44344473,0.492287918,0.290488432,0.786632391,0.277634961,0.529562982,16.488,1.8,-2.2,0.9,0,0.7,0.576331361,0.601775148,0.159763314,0.79408284,0.463905325,0.681656805
Tyler Johnson,Marill,86.8,183,70,20,50,20,50,40,0.633676093,0.023136247,0.290488432,0.019280206,0.277634961,0.195372751,16.5625,-3.7,-0.9,-0.3,-0.1,-0.3,0.586982249,0.04556213,0.279881657,0.159763314,0.271597633,0.253254438
Tyler Kleven,Pelipper,73.7,279,60,50,100,85,70,65,0.44344473,0.251928021,0.87403599,0.741645244,0.580976864,0.529562982,14.6875,0.1,1.9,0.1,0,0.1,0.422485207,0.408284024,0.762721893,0.673372781,0.463905325,0.437278107
Tyler Motte,Poliwag,74.2,60,40,50,40,40,40,90,0.138817481,0.251928021,0.152956298,0.185089974,0.145244216,0.80848329,12.57258065,-1.7,-1.5,-0.1,-1.2,3.7,0.249704142,0.152662722,0.210650888,0.237869822,0.088757396,0.984615385
Tyler Myers,Slowpoke,43.7,79,90,65,65,40,40,15,0.844473008,0.433161954,0.516709512,0.185089974,0.145244216,0.015424165,20.90769231,-5.8,1,-0.1,-3.2,-2.8,0.90295858,0.007100592,0.626627219,0.237869822,0.020710059,0.002366864
Tyler Pitlick,Ponyta,52.4,77,50,85,55,65,65,90,0.287917738,0.708226221,0.359897172,0.528277635,0.51285347,0.80848329,10.07540984,2.6,0.5,0,-0.2,0.9,0.074556213,0.66035503,0.535502959,0.461538462,0.241420118,0.732544379
Tyler Seguin,Golduck,75.2,55,80,82,78,95,80,85,0.764781491,0.661953728,0.665809769,0.831619537,0.710796915,0.757069409,16.61710526,4.4,1.5,1.8,0.1,0.6,0.59408284,0.767455621,0.718343195,0.855621302,0.678698225,0.638461538
Tyler Toffoli,Metagross,75.6,376,80,135,130,95,90,70,0.764781491,0.985861183,0.958868895,0.831619537,0.823907455,0.606683805,16.60121951,13.7,6.4,4.2,1.5,0.4,0.592899408,0.965088757,0.977514793,0.949704142,0.927218935,0.556213018
Tyler Tucker,Bayleef,77.6,153,60,62,80,63,80,60,0.44344473,0.385604113,0.705655527,0.492287918,0.710796915,0.466580977,14.64230769,-1.1,2.2,0,0.3,0.4,0.416568047,0.21183432,0.79112426,0.461538462,0.771005917,0.556213018
Tyson Barrie,Sharpedo,72.5,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,19.77882353,9.4,-2.2,2.8,-2.3,1,0.841420118,0.91183432,0.159763314,0.9,0.042011834,0.761538462
Tyson Foerster,Ariados,72.9,168,70,90,70,60,60,40,0.633676093,0.755784062,0.582262211,0.447300771,0.429305913,0.195372751,16.55,0.8,0.7,0,0,-0.5,0.582248521,0.505325444,0.575147929,0.461538462,0.463905325,0.18816568
Tyson Jost,Delibird,60.3,225,45,55,45,65,45,75,0.210796915,0.304627249,0.21722365,0.528277635,0.20437018,0.656812339,13.24366197,-1.5,0.4,0,-0.7,0.6,0.298224852,0.170414201,0.513017751,0.461538462,0.153254438,0.638461538
Urho Vaakanainen,Illumise,78.3,314,65,47,55,73,75,85,0.551413882,0.209511568,0.359897172,0.624678663,0.641388175,0.757069409,16.45652174,-1.6,-0.8,0,0.1,0.6,0.571597633,0.159763314,0.297633136,0.461538462,0.678698225,0.638461538
Valeri Nichushkin,Tangela,23.7,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,20.26226415,-2.5,2.1,6.4,-1.3,1.8,0.875739645,0.099408284,0.782248521,0.982840237,0.080473373,0.89112426
Vasily Podkolzin,Goldeen,68.5,118,45,67,60,35,50,63,0.210796915,0.460154242,0.438303342,0.116966581,0.277634961,0.498714653,11.83846154,-0.4,0.3,-0.2,0,0.6,0.190532544,0.314201183,0.493491124,0.18816568,0.463905325,0.638461538
Victor Hedman,Beedrill,31.1,15,65,80,40,45,80,75,0.551413882,0.620822622,0.152956298,0.254498715,0.710796915,0.656812339,23.71842105,3.8,-8,-1.1,0.7,1.4,0.976331361,0.737278107,0.010059172,0.049112426,0.846745562,0.830769231
Victor Mete,Lombre,72.2,271,60,50,50,60,70,50,0.44344473,0.251928021,0.290488432,0.447300771,0.580976864,0.33033419,13.07272727,-1,-0.1,0,0.2,0,0.289940828,0.231360947,0.418343195,0.461538462,0.739053254,0.392307692
Victor Olofsson,Deoxys (Normal Forme),59,386,50,150,50,150,50,150,0.287917738,0.992287918,0.290488432,0.992287918,0.277634961,0.993573265,14.34666667,9.8,-3.2,2.6,0,1.3,0.391715976,0.921893491,0.105325444,0.89112426,0.463905325,0.814792899
Victor Soderstrom,Porygon,75.5,137,65,60,70,85,75,40,0.551413882,0.356041131,0.582262211,0.741645244,0.641388175,0.195372751,16.17333333,-0.7,0.1,0.3,0.3,-1.3,0.540828402,0.275739645,0.463313609,0.717751479,0.771005917,0.055029586
Viktor Arvidsson,Manectric,89.7,310,70,75,60,105,60,105,0.633676093,0.559125964,0.438303342,0.912596401,0.429305913,0.933161954,17.1025974,1.6,-0.7,5.1,0,2.3,0.641420118,0.579881657,0.315976331,0.967455621,0.463905325,0.939053254
Ville Heinola,Farfetch'd,82.3,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,13.27,-0.7,-0.3,0,0,0.4,0.304142012,0.275739645,0.378106509,0.461538462,0.463905325,0.556213018
Vince Dunn,Kangaskhan,59.5,115,105,95,80,40,80,90,0.947300771,0.807197943,0.705655527,0.185089974,0.710796915,0.80848329,23.6654321,16.1,1.9,-1.7,0,1.7,0.975147929,0.977514793,0.762721893,0.022485207,0.463905325,0.873964497
Vincent Desharnais,Corsola,76.1,222,55,55,85,65,85,35,0.359897172,0.304627249,0.759640103,0.528277635,0.777634961,0.14781491,13.54444444,-0.2,1.3,0,2.7,-0.7,0.327810651,0.346745562,0.686982249,0.461538462,0.985798817,0.139053254
Vincent Trocheck,Ampharos,80,181,90,75,75,115,90,55,0.844473008,0.559125964,0.638817481,0.955012853,0.823907455,0.403598972,19.31463415,0.4,1.1,1.7,0.2,-0.2,0.808284024,0.452071006,0.644970414,0.84852071,0.739053254,0.293491124
Vinnie Hinostroza,Skiploom,64.3,188,55,45,50,45,65,80,0.359897172,0.179948586,0.290488432,0.254498715,0.51285347,0.700514139,12.6,-0.6,-1.3,0,0.1,0.6,0.25443787,0.292307692,0.228402367,0.461538462,0.678698225,0.638461538
Vitali Kravtsov,Magnemite,74.1,81,25,35,70,95,55,45,0.0218509,0.088688946,0.582262211,0.831619537,0.357326478,0.26092545,11.20681818,-1.9,1.1,0.4,0,-0.8,0.144378698,0.138461538,0.644970414,0.731360947,0.463905325,0.120118343
Vladimir Tarasenko,Ninjask,51.3,291,61,90,45,50,50,160,0.498714653,0.755784062,0.21722365,0.318766067,0.277634961,0.997429306,16.78550725,3.2,-5.8,-1.5,0,2.6,0.610650888,0.708284024,0.031952663,0.030769231,0.463905325,0.955029586
Vladislav Gavrikov,Relicanth,53.6,369,100,90,130,45,65,55,0.92159383,0.755784062,0.958868895,0.254498715,0.51285347,0.403598972,21.96944444,2.5,4.5,-0.4,-0.7,0.1,0.943195266,0.652071006,0.933136095,0.138461538,0.153254438,0.437278107
Vladislav Namestnikov,Onix,55.5,95,35,45,160,30,45,70,0.073264781,0.179948586,0.985861183,0.068123393,0.20437018,0.606683805,12.62077922,-0.3,3.8,-1,0,0.2,0.257988166,0.326035503,0.906508876,0.055029586,0.463905325,0.480473373
Wade Allison,Mudkip,71.8,258,50,70,50,50,50,40,0.287917738,0.492287918,0.290488432,0.318766067,0.277634961,0.195372751,12.90166667,1.7,-2.3,-0.1,0,-0.4,0.273372781,0.59112426,0.15147929,0.237869822,0.463905325,0.219526627
Walker Duehr,Anorith,48.7,347,45,95,50,40,50,75,0.210796915,0.807197943,0.290488432,0.185089974,0.277634961,0.656812339,10.1962963,6.1,-0.3,0,0,0.1,0.082840237,0.834319527,0.378106509,0.461538462,0.463905325,0.437278107
Warren Foegele,Hitmontop,82.5,237,50,95,95,35,110,70,0.287917738,0.807197943,0.834190231,0.116966581,0.935732648,0.606683805,12.70149254,5.3,2.4,-0.4,0.6,1,0.261538462,0.803550296,0.810650888,0.138461538,0.831360947,0.761538462
Wayne Simmonds,Squirtle,71.7,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,7.45,-1,-0.2,0,0,-0.6,0.007100592,0.231360947,0.398224852,0.461538462,0.463905325,0.160946746
William Borgen,Mantine,53.8,226,65,40,70,80,140,70,0.551413882,0.12596401,0.582262211,0.686375321,0.983290488,0.606683805,16.35243902,-2.5,2.7,0,2.2,1.2,0.560946746,0.099408284,0.839053254,0.461538462,0.970414201,0.798816568
William Carrier,Kingler,82,99,55,130,115,50,50,75,0.359897172,0.966580977,0.933161954,0.318766067,0.277634961,0.656812339,12.5875,9.3,3.5,0,-0.1,0.7,0.252071006,0.906508876,0.892899408,0.461538462,0.271597633,0.681656805
William Eklund,Lanturn,72.5,171,125,58,58,76,76,67,0.971722365,0.329048843,0.399742931,0.66066838,0.668380463,0.562982005,19.8375,0,-0.3,0.1,0,0.2,0.847337278,0.390532544,0.378106509,0.673372781,0.463905325,0.480473373
William Karlsson,Tauros,71.6,128,75,100,95,40,70,110,0.70437018,0.848329049,0.834190231,0.185089974,0.580976864,0.948586118,17.46829268,3.5,3,-1.1,0.3,2.1,0.678106509,0.724260355,0.860946746,0.049112426,0.771005917,0.925443787
William Lockwood,Wartortle,60.5,8,59,63,80,65,80,58,0.390745501,0.392030848,0.705655527,0.528277635,0.710796915,0.435732648,10.27692308,-0.9,1.5,0,0.1,0.2,0.088757396,0.247337278,0.718343195,0.461538462,0.678698225,0.480473373
William Nylander,Houndoom,58,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,18.5402439,16.5,-3.7,3.9,0.6,0.8,0.75147929,0.979881657,0.084023669,0.934911243,0.831360947,0.707692308
Wyatt Johnston,Camerupt,51.9,323,70,100,70,105,75,40,0.633676093,0.848329049,0.582262211,0.912596401,0.641388175,0.195372751,15.48170732,10.5,-1.2,1.8,0.3,-0.4,0.484023669,0.933727811,0.243195266,0.855621302,0.771005917,0.219526627
Wyatt Kaiser,Nidorina,66.6,30,70,62,67,55,55,56,0.633676093,0.385604113,0.544987147,0.377892031,0.357326478,0.43059126,18.58888889,-0.5,-0.4,0,-0.4,0,0.75739645,0.303550296,0.359763314,0.461538462,0.192899408,0.392307692
Yakov Trenin,Nosepass,37.7,299,30,45,135,45,90,30,0.039845758,0.179948586,0.966580977,0.254498715,0.823907455,0.096401028,15.14675325,-2.5,3.5,-0.5,2.4,-0.3,0.461538462,0.099408284,0.892899408,0.119526627,0.977514793,0.253254438
Yanni Gourde,Latias,76.8,380,80,80,90,110,130,110,0.764781491,0.620822622,0.800771208,0.935732648,0.974293059,0.948586118,17.13333333,0.8,2.5,1.7,2.8,1.3,0.646153846,0.505325444,0.821301775,0.84852071,0.988757396,0.814792899
Yegor Chinakhov,Chikorita,77.7,152,45,49,65,49,65,45,0.210796915,0.224935733,0.516709512,0.285347044,0.51285347,0.26092545,13.25333333,-0.2,0.8,-0.2,0,-0.6,0.300591716,0.346745562,0.593491124,0.18816568,0.463905325,0.160946746
Yegor Sharangovich,Ledian,74.6,166,55,35,50,55,110,85,0.359897172,0.088688946,0.290488432,0.377892031,0.935732648,0.757069409,14.40133333,-0.7,-1.8,0,1.2,1.4,0.395266272,0.275739645,0.186390533,0.461538462,0.899408284,0.830769231
Zac Dalpe,Bulbasaur,66.1,1,45,49,49,65,65,45,0.210796915,0.224935733,0.254498715,0.528277635,0.51285347,0.26092545,8.4,0.1,-0.3,0,0,-0.2,0.017751479,0.408284024,0.378106509,0.461538462,0.463905325,0.293491124
Zac Jones,Eevee,80.4,133,55,55,50,45,65,55,0.359897172,0.304627249,0.290488432,0.254498715,0.51285347,0.403598972,15.59375,0.2,-1.3,-0.2,0,0.1,0.489940828,0.421893491,0.228402367,0.18816568,0.463905325,0.437278107
Zach Aston-Reese,Metang,60,375,60,75,100,55,80,50,0.44344473,0.559125964,0.87403599,0.377892031,0.710796915,0.33033419,10.92727273,2.6,2.4,0,0.3,-0.1,0.131360947,0.66035503,0.810650888,0.461538462,0.771005917,0.340828402
Zach Bogosian,Numel,85.5,322,60,60,40,65,45,35,0.44344473,0.356041131,0.152956298,0.528277635,0.20437018,0.14781491,14.97173913,-0.8,-1.5,0,-0.5,-0.3,0.446153846,0.258579882,0.210650888,0.461538462,0.180473373,0.253254438
